TIME_DATE,STATUS,SENSOR_ID,INT
19/04/2024 16:23,EXITED,IR_EXIT,11
19/04/2024 16:23,EXITED,IR_EXIT,10
19/04/2024 16:24,ENTERED,IR_ENTRANCE,11
19/04/2024 16:24,EXITED,IR_EXIT,10
19/04/2024 16:24,EXITED,IR_EXIT,9
19/04/2024 16:24,EXITED,IR_EXIT,8
19/04/2024 16:24,EXITED,IR_EXIT,7
19/04/2024 16:25,ENTERED,IR_ENTRANCE,8
19/04/2024 16:25,ENTERED,IR_ENTRANCE,9
19/04/2024 16:28,EXITED,IR_EXIT,10
19/04/2024 16:28,ENTERED,IR_ENTRANCE,11
19/04/2024 16:28,ENTERED,IR_ENTRANCE,12
19/04/2024 16:28,EXITED,IR_EXIT,11
19/04/2024 16:29,ENTERED,IR_ENTRANCE,12
19/04/2024 16:29,ENTERED,IR_ENTRANCE,13
19/04/2024 16:29,ENTERED,IR_ENTRANCE,14
19/04/2024 16:29,ENTERED,IR_ENTRANCE,15
19/04/2024 16:29,ENTERED,IR_ENTRANCE,16
19/04/2024 16:29,ENTERED,IR_ENTRANCE,17
19/04/2024 16:29,ENTERED,IR_ENTRANCE,18
19/04/2024 16:29,ENTERED,IR_ENTRANCE,19
19/04/2024 16:29,ENTERED,IR_ENTRANCE,20
19/04/2024 16:29,ENTERED,IR_ENTRANCE,21
19/04/2024 16:29,ENTERED,IR_ENTRANCE,22
19/04/2024 16:29,ENTERED,IR_ENTRANCE,23
19/04/2024 16:29,ENTERED,IR_ENTRANCE,24
19/04/2024 16:29,ENTERED,IR_ENTRANCE,25
19/04/2024 16:29,EXITED,IR_EXIT,24
19/04/2024 16:30,EXITED,IR_EXIT,23
19/04/2024 16:30,ENTERED,IR_ENTRANCE,24
19/04/2024 16:30,ENTERED,IR_ENTRANCE,25
19/04/2024 16:30,EXITED,IR_EXIT,24
19/04/2024 16:30,ENTERED,IR_ENTRANCE,25
19/04/2024 16:31,EXITED,IR_EXIT,24
19/04/2024 16:31,ENTERED,IR_ENTRANCE,25
19/04/2024 16:31,EXITED,IR_EXIT,24
19/04/2024 16:31,EXITED,IR_EXIT,23
19/04/2024 16:31,EXITED,IR_EXIT,22
19/04/2024 16:31,ENTERED,IR_ENTRANCE,23
19/04/2024 16:31,ENTERED,IR_ENTRANCE,24
19/04/2024 16:31,EXITED,IR_EXIT,23
19/04/2024 16:31,ENTERED,IR_ENTRANCE,24
19/04/2024 16:31,ENTERED,IR_ENTRANCE,25
19/04/2024 16:31,ENTERED,IR_ENTRANCE,26
